image_id,predicted,actual
944374205_fd3e69bfca,startseq group of people are walking on hill endseq,startseq group of boys play soccer on the grass while another looks down from rock endseq
944788251_a0bcd4b960,startseq woman is wading in the water with his paw off endseq,startseq boy and dog on dock are watching another dog swim away endseq
945509052_740bb19bc3,startseq woman in bikini stands on sandy sandy beach endseq,startseq girl sits on the beach under bright pink sunshade endseq
946051430_8db7e4ce09,startseq two boys are jumping on the water endseq,startseq girls in swimsuits jumping into water from behind endseq
947664583_7c63172366,startseq woman in black swimsuit is jumping off the water while others watch endseq,startseq child jumps into pool as man looks on endseq
947969010_f1ea572e89,startseq black dog is shaking off water in the water endseq,"startseq ""a black dog with brown muzzle next to body of water shaking off water with stick in its mouth ."" endseq"
948196883_e190a483b1,startseq two homeless men are sitting outside doorway outside endseq,startseq man is asleep on the ground near two bank machines endseq
950273886_88c324e663,startseq shirtless man climbing rock face endseq,startseq man grasps onto the rock face endseq
950411653_20d0335946,startseq two teenage boys are sitting on the ground with water in the background endseq,startseq boy jumps into the pool endseq
95151149_5ca6747df6,startseq man in red jacket and white pants is climbing mountain endseq,startseq mountain landscape endseq
952171414_2db16f846f,startseq two girls are standing in front of train endseq,startseq group of four people conversing next to bus endseq
953941506_5082c9160c,startseq dog runs in the water endseq,startseq beagle dog is walking on the shoreline at the beach endseq
954987350_a0c608b467,startseq woman in blue tank top doing necklace endseq,startseq female in pink tank top drinking beer endseq
956164675_9ee084364e,startseq two girls are riding their back on the beach endseq,startseq runner in yellow shirt is cresting hill endseq
957230475_48f4285ffe,startseq three young adults are posing with funny ear endseq,startseq boy licks an older male 's face that 's covered in blue and yellow creamy substance endseq
95728660_d47de66544,startseq hiker is taking picture of mountain bike endseq,startseq guy is riding bike up the side of hill endseq
95728664_06c43b90f1,startseq two men are sitting on the top of mountain endseq,startseq couple of men sit by large stone slab with mountains in the background endseq
95734035_84732a92c1,startseq two bicyclists are sitting on the ground with two people watching them endseq,startseq there are two men riding bicycles outside in the snow covered countryside endseq
95734036_bef6d1a871,startseq person is climbing snowy mountain endseq,startseq biker bikes in the mountains endseq
95734038_2ab5783da7,startseq two men are standing on rocks overlooking the ocean endseq,startseq man on bike nest to river endseq
957682378_46c3b07bcd,startseq dog leaps to catch toy in the grass endseq,startseq brown dog and black dog run into each other in the grass endseq
95783195_e1ba3f57ca,startseq man in blue shirt fishes on rocks endseq,startseq hiker navigates rope and wood bridge over large dry ravine endseq
958326692_6210150354,startseq two people are sitting on snowy field endseq,startseq large tent with green cover at campground endseq
961189263_0990f3bcb5,startseq boy in swimsuit is sitting on rocks in the water endseq,startseq child is playing in the muddy water running along grassy area endseq
961611340_251081fcb8,startseq girl in pink outfit is jumping on the floor endseq,startseq girl in tutu and boy in costume in dancefloor endseq
963730324_0638534227,startseq man wearing black shirt and sunglasses is sitting on shopping shopping store endseq,startseq kid is pushing shopping cart behind an adult inside consumer market endseq
96399948_b86c61bfe6,startseq two men in white are playing sport sport game endseq,"startseq ""a giant inflatable ball taller than man is chased by two men in orange shirts ."" endseq"
964197865_0133acaeb4,startseq young boy wearing red shirt is playing with red and red toy endseq,startseq baby is trying to eat large red plastic toy outdoors endseq
96420612_feb18fc6c6,startseq young boy in yellow shirt is walking on the sand endseq,startseq man in red swim trunks is jumping onto bodyboard endseq
965444691_fe7e85bf0e,startseq the baby is sitting in the air with beer in the background endseq,startseq closeup of man holding baby wearing blue shirt endseq
967719295_3257695095,startseq dog is being sprayed in the water endseq,startseq dog jumps into the pond endseq
968081289_cdba83ce2e,startseq the woman is standing on the waterside looking at the water endseq,startseq boy jumping off of dock while his friend watches endseq
96973080_783e375945,startseq dog runs through the snow with yellow cover in its mouth endseq,startseq brown dog is running over snow near leafless trees endseq
96978713_775d66a18d,startseq man climbing rock endseq,startseq hikers cross bridge over fast moving stream and rocky scenery endseq
96985174_31d4c6f06d,startseq two people are climbing up mountain endseq,startseq hiker is walking along path at the foot of some snowcapped mountains endseq
970641406_9a20ee636a,startseq the skateboarder is jumping off the window of the cements building endseq,startseq group of people gather on balcony endseq
97105139_fae46fe8ef,startseq woman in white hat and black hat is standing on the ground endseq,startseq two men in ethnic dress standing in barren landscape endseq
972381743_5677b420ab,startseq two girls are approached by flamboyant young girls dance endseq,"startseq ""a girl all in black and white and carrying an umbrella walks down the street as others watch ."" endseq"
973827791_467d83986e,startseq children jumping into water endseq,startseq little kid splashes around in the kiddie pool while lady watches endseq
97406261_5eea044056,startseq the brown dog is jumping off of the wooden wall endseq,startseq calico cat raising its paws towards dog with an open mouth endseq
974924582_10bed89b8d,startseq children are jumping into water endseq,startseq child is running away from plastic pool and an adult on rural setting endseq
975131015_9acd25db9c,startseq two girls are sitting on the ground outside endseq,startseq blond boy petting tiger endseq
97577988_65e2eae14a,startseq man snowboarding down snowy mountain endseq,startseq man mountain climbing up an icy mountain endseq
976392326_082dafc3c5,startseq man climbing rock wall endseq,startseq woman and little girl sit on desert rock endseq
97731718_eb7ba71fd3,startseq two dogs are pulled by start of white car endseq,startseq cart containig two men being pulled by horses in the rain endseq
977856234_0d9caee7b2,startseq black dog is running through field endseq,startseq brown dog in pink shirt runs through field endseq
978580450_e862715aba,startseq young boy in pool with heart swimsuit endseq,startseq blonde child swims endseq
979201222_75b6456d34,startseq woman in green shirt is walking down the street with sign in the background endseq,startseq two girls are walking arm in arm past an amusement arcade endseq
979383193_0a542a059d,startseq children climbing school school endseq,startseq group of six children sit at wooden table endseq
98377566_e4674d1ebd,startseq two dogs are standing in the gravel side side by the side of the side with the side of the side endseq,startseq two brown and white dogs lift their ears and look through fence endseq
985067019_705fe4a4cc,startseq young child slides down blue slide endseq,startseq boy goes down an inflatable slide endseq
987907964_5a06a63609,startseq two dogs are running on leashes in the grass endseq,startseq one brown and white dog chasing black and white dog through the grass endseq
989754491_7e53fb4586,startseq smiling boy in pool doing back as if arm in pool endseq,startseq girl in pool wearing goggles and surrounded by other children endseq
989851184_9ef368e520,startseq woman wearing red shirt is playing with foam endseq,startseq black dog has dumbbell in his mouth endseq
990890291_afc72be141,startseq man in yellow sweater and black sweater is riding bicycle past sign endseq,startseq man does wheelie on his bicycle on the sidewalk endseq
99171998_7cc800ceef,startseq two people are sitting on snowy mountain endseq,startseq group is sitting around snowy crevasse endseq
99679241_adc853a5c0,startseq person is flying through the water endseq,startseq grey bird stands majestically on beach while waves roll in endseq
997338199_7343367d7f,startseq woman in green dress is sitting on wall endseq,startseq person stands near golden walls endseq
997722733_0cb5439472,startseq climber is climbing rock wall endseq,startseq man in pink shirt climbs rock face endseq
