image_id,predicted,actual
948196883_e190a483b1,startseq man wearing black jacket and black pants walks down the street endseq,startseq man is asleep on the ground near two bank machines endseq
950273886_88c324e663,startseq two people are climbing climbing rocks endseq,startseq man grasps onto the rock face endseq
950411653_20d0335946,startseq two children are jumping into pool endseq,startseq boy jumps into the pool endseq
95151149_5ca6747df6,startseq man climbing over the summit endseq,startseq mountain landscape endseq
952171414_2db16f846f,startseq woman walks down the street endseq,startseq group of four people conversing next to bus endseq
953941506_5082c9160c,startseq dog running on the water endseq,startseq beagle dog is walking on the shoreline at the beach endseq
954987350_a0c608b467,startseq woman in black tank top and gold top is standing in front of the camera endseq,startseq female in pink tank top drinking beer endseq
956164675_9ee084364e,startseq man in red shirt and blue shirt is riding bike on the sand endseq,startseq runner in yellow shirt is cresting hill endseq
957230475_48f4285ffe,startseq two girls with funny arm are posing for picture endseq,startseq boy licks an older male 's face that 's covered in blue and yellow creamy substance endseq
95728660_d47de66544,startseq mountain biker rides down trail endseq,startseq guy is riding bike up the side of hill endseq
95728664_06c43b90f1,startseq two people are sitting on the side of the side of the ocean endseq,startseq couple of men sit by large stone slab with mountains in the background endseq
95734035_84732a92c1,startseq two people are riding tricks on the ground endseq,startseq there are two men riding bicycles outside in the snow covered countryside endseq
95734036_bef6d1a871,startseq two hikers are backpacking through the snow endseq,startseq biker bikes in the mountains endseq
95734038_2ab5783da7,startseq two men are standing on rocky cliff overlooking mountainous terrain endseq,startseq man on bike nest to river endseq
957682378_46c3b07bcd,startseq black dog catching toy in its mouth endseq,startseq brown dog and black dog run into each other in the grass endseq
95783195_e1ba3f57ca,startseq man in blue jacket is climbing tree endseq,startseq hiker navigates rope and wood bridge over large dry ravine endseq
958326692_6210150354,startseq person on bike is standing on rocky road endseq,startseq large tent with green cover at campground endseq
961189263_0990f3bcb5,startseq two girls in bathing suits are standing in river endseq,startseq child is playing in the muddy water running along grassy area endseq
961611340_251081fcb8,startseq woman in pink shirt is running on the street endseq,startseq girl in tutu and boy in costume in dancefloor endseq
963730324_0638534227,startseq man in jean jean jacket and headphones is walking in store endseq,startseq kid is pushing shopping cart behind an adult inside consumer market endseq
96399948_b86c61bfe6,startseq child is jumping over water endseq,"startseq ""a giant inflatable ball taller than man is chased by two men in orange shirts ."" endseq"
964197865_0133acaeb4,startseq young boy in red shirt is clinging to swing endseq,startseq baby is trying to eat large red plastic toy outdoors endseq
96420612_feb18fc6c6,startseq young boy in blue bathing suit does back into the air endseq,startseq man in red swim trunks is jumping onto bodyboard endseq
965444691_fe7e85bf0e,startseq the baby is wearing red shirt and holding book endseq,startseq closeup of man holding baby wearing blue shirt endseq
967719295_3257695095,startseq man is sitting on dock with his tongue out in the water endseq,startseq dog jumps into the pond endseq
968081289_cdba83ce2e,startseq woman in pink shirt and black pants is standing on dock on dock endseq,startseq boy jumping off of dock while his friend watches endseq
96973080_783e375945,startseq dog running through the woods endseq,startseq brown dog is running over snow near leafless trees endseq
96978713_775d66a18d,startseq man climbing rock wall endseq,startseq hikers cross bridge over fast moving stream and rocky scenery endseq
96985174_31d4c6f06d,startseq person climbing huge mountain endseq,startseq hiker is walking along path at the foot of some snowcapped mountains endseq
970641406_9a20ee636a,startseq man in an orange shirt is standing on the stairs endseq,startseq group of people gather on balcony endseq
97105139_fae46fe8ef,startseq woman in white shirt and white shirt is sitting on the ground endseq,startseq two men in ethnic dress standing in barren landscape endseq
972381743_5677b420ab,startseq two girls in black uniforms are standing on the street endseq,"startseq ""a girl all in black and white and carrying an umbrella walks down the street as others watch ."" endseq"
973827791_467d83986e,startseq woman is climbing rock ledge endseq,startseq little kid splashes around in the kiddie pool while lady watches endseq
97406261_5eea044056,startseq dog jumps over the face of the camera endseq,startseq calico cat raising its paws towards dog with an open mouth endseq
974924582_10bed89b8d,startseq woman in green shirt is jumping off water endseq,startseq child is running away from plastic pool and an adult on rural setting endseq
975131015_9acd25db9c,startseq the man is sitting on the ground endseq,startseq blond boy petting tiger endseq
97577988_65e2eae14a,startseq man is climbing an icy cliff endseq,startseq man mountain climbing up an icy mountain endseq
976392326_082dafc3c5,startseq man climbing up cliff endseq,startseq woman and little girl sit on desert rock endseq
97731718_eb7ba71fd3,startseq two people are racing on tightly to keep the bull endseq,startseq cart containig two men being pulled by horses in the rain endseq
977856234_0d9caee7b2,startseq the black dog is running through the grass endseq,startseq brown dog in pink shirt runs through field endseq
978580450_e862715aba,startseq the man in the swimming swimming swimming water is swimming in the water endseq,startseq blonde child swims endseq
979201222_75b6456d34,startseq woman in kilt and black skirt is standing in front of store endseq,startseq two girls are walking arm in arm past an amusement arcade endseq
979383193_0a542a059d,startseq three girls and four girls pose by picture endseq,startseq group of six children sit at wooden table endseq
98377566_e4674d1ebd,startseq brown and white dog runs through the grass with his ears in its mouth endseq,startseq two brown and white dogs lift their ears and look through fence endseq
985067019_705fe4a4cc,startseq the small boy in the blue shirt is sitting in an inflatable playpen endseq,startseq boy goes down an inflatable slide endseq
987907964_5a06a63609,startseq two dogs are running past green fence endseq,startseq one brown and white dog chasing black and white dog through the grass endseq
989754491_7e53fb4586,startseq two boys in pool pool endseq,startseq girl in pool wearing goggles and surrounded by other children endseq
989851184_9ef368e520,startseq woman in pink jacket is standing in the grass endseq,startseq black dog has dumbbell in his mouth endseq
990890291_afc72be141,startseq man in blue and white hat is riding bicycle on bicycle endseq,startseq man does wheelie on his bicycle on the sidewalk endseq
99171998_7cc800ceef,startseq people are riding climbing vehicle endseq,startseq group is sitting around snowy crevasse endseq
99679241_adc853a5c0,startseq the large white bird is jumping off the water barrior endseq,startseq grey bird stands majestically on beach while waves roll in endseq
997338199_7343367d7f,startseq man is skateboarding on brick wall endseq,startseq person stands near golden walls endseq
997722733_0cb5439472,startseq man climbing climbing cliff endseq,startseq man in pink shirt climbs rock face endseq
