image_id,predicted,actual
954987350_a0c608b467,startseq woman in black tank top revealing back revealing off piece of water endseq,startseq female in pink tank top drinking beer endseq
956164675_9ee084364e,startseq man in red coat is skiing past the crowd of people endseq,startseq runner in yellow shirt is cresting hill endseq
957230475_48f4285ffe,startseq woman with mouth and mouth and face both eating face endseq,startseq boy licks an older male 's face that 's covered in blue and yellow creamy substance endseq
95728660_d47de66544,startseq hiker rides bike through rocky trail endseq,startseq guy is riding bike up the side of hill endseq
95728664_06c43b90f1,startseq man stands on the edge of snowy field endseq,startseq couple of men sit by large stone slab with mountains in the background endseq
95734035_84732a92c1,startseq two people are sitting on slopes endseq,startseq there are two men riding bicycles outside in the snow covered countryside endseq
95734036_bef6d1a871,startseq group of people are hiking on snowy trail endseq,startseq biker bikes in the mountains endseq
95734038_2ab5783da7,startseq two men are climbing out of water that overlooks ocean mountains endseq,startseq man on bike nest to river endseq
957682378_46c3b07bcd,startseq black dog jumps over the grass endseq,startseq brown dog and black dog run into each other in the grass endseq
95783195_e1ba3f57ca,startseq man in red jacket is standing on snowy path endseq,startseq hiker navigates rope and wood bridge over large dry ravine endseq
958326692_6210150354,startseq person climbing rocky forest endseq,startseq large tent with green cover at campground endseq
961189263_0990f3bcb5,startseq two boys are in water endseq,startseq child is playing in the muddy water running along grassy area endseq
961611340_251081fcb8,startseq girl in black leotard runs along the street endseq,startseq girl in tutu and boy in costume in dancefloor endseq
963730324_0638534227,startseq man in cowboy hat is sitting in store store endseq,startseq kid is pushing shopping cart behind an adult inside consumer market endseq
96399948_b86c61bfe6,startseq the boy is playing with red and yellow ball endseq,"startseq ""a giant inflatable ball taller than man is chased by two men in orange shirts ."" endseq"
964197865_0133acaeb4,startseq little girl in red shirt is swinging onto red toy endseq,startseq baby is trying to eat large red plastic toy outdoors endseq
96420612_feb18fc6c6,startseq young boy climbs up snowy beach endseq,startseq man in red swim trunks is jumping onto bodyboard endseq
965444691_fe7e85bf0e,startseq baby in red shirt is sitting in room with beer endseq,startseq closeup of man holding baby wearing blue shirt endseq
967719295_3257695095,startseq two dogs are walking through lounge chairs endseq,startseq dog jumps into the pond endseq
968081289_cdba83ce2e,startseq woman and woman are standing on pier near railing of pier endseq,startseq boy jumping off of dock while his friend watches endseq
96973080_783e375945,startseq dog runs through the snow endseq,startseq brown dog is running over snow near leafless trees endseq
96978713_775d66a18d,startseq man in red shirt is climbing something from the water endseq,startseq hikers cross bridge over fast moving stream and rocky scenery endseq
96985174_31d4c6f06d,startseq person climbing rocky mountain endseq,startseq hiker is walking along path at the foot of some snowcapped mountains endseq
970641406_9a20ee636a,startseq skateboarder is going off the balcony of building endseq,startseq group of people gather on balcony endseq
97105139_fae46fe8ef,startseq woman in white shirt is standing next to woman in red shirt and white shirt endseq,startseq two men in ethnic dress standing in barren landscape endseq
972381743_5677b420ab,startseq two japanese officer officer walk down the street endseq,"startseq ""a girl all in black and white and carrying an umbrella walks down the street as others watch ."" endseq"
973827791_467d83986e,startseq two children are jumping into pool endseq,startseq little kid splashes around in the kiddie pool while lady watches endseq
97406261_5eea044056,startseq dog with red coat rolls on his head endseq,startseq calico cat raising its paws towards dog with an open mouth endseq
974924582_10bed89b8d,startseq two boys are playing in the pool endseq,startseq child is running away from plastic pool and an adult on rural setting endseq
975131015_9acd25db9c,startseq woman in red shirt is sitting on the ground with his arms outstretched endseq,startseq blond boy petting tiger endseq
97577988_65e2eae14a,startseq man in blue jacket windsailing with package travels down the side of mountain endseq,startseq man mountain climbing up an icy mountain endseq
976392326_082dafc3c5,startseq man is climbing up rock wall endseq,startseq woman and little girl sit on desert rock endseq
97731718_eb7ba71fd3,startseq three men are being attacked by red bull endseq,startseq cart containig two men being pulled by horses in the rain endseq
977856234_0d9caee7b2,startseq dog with red markings in mouth is walking through field with water in its mouth endseq,startseq brown dog in pink shirt runs through field endseq
978580450_e862715aba,startseq boy in pink life jacket is splashing in water endseq,startseq blonde child swims endseq
979201222_75b6456d34,startseq woman in pink boots is walking down the street endseq,startseq two girls are walking arm in arm past an amusement arcade endseq
979383193_0a542a059d,startseq group of children in bathing suits pose in front of group of children endseq,startseq group of six children sit at wooden table endseq
98377566_e4674d1ebd,startseq two dogs walk through lawn endseq,startseq two brown and white dogs lift their ears and look through fence endseq
985067019_705fe4a4cc,startseq little boy in an orange shirt is going down an orange slide endseq,startseq boy goes down an inflatable slide endseq
987907964_5a06a63609,startseq two dogs are playing in the grass endseq,startseq one brown and white dog chasing black and white dog through the grass endseq
989754491_7e53fb4586,startseq children jump in pool endseq,startseq girl in pool wearing goggles and surrounded by other children endseq
989851184_9ef368e520,startseq woman in pink shirt is running through the green grass endseq,startseq black dog has dumbbell in his mouth endseq
990890291_afc72be141,startseq man with long bicycle riding bicycle endseq,startseq man does wheelie on his bicycle on the sidewalk endseq
99171998_7cc800ceef,startseq people in the snow endseq,startseq group is sitting around snowy crevasse endseq
99679241_adc853a5c0,startseq the white and white bird is flying through the ocean endseq,startseq grey bird stands majestically on beach while waves roll in endseq
997338199_7343367d7f,startseq woman stands next to clean brick wall endseq,startseq person stands near golden walls endseq
997722733_0cb5439472,startseq man in red shirt is climbing up rock endseq,startseq man in pink shirt climbs rock face endseq
