image_id,predicted,actual
947969010_f1ea572e89,startseq the black dog is in the water endseq,"startseq ""a black dog with brown muzzle next to body of water shaking off water with stick in its mouth ."" endseq"
948196883_e190a483b1,startseq two women sitting on the back of building endseq,startseq man is asleep on the ground near two bank machines endseq
950273886_88c324e663,startseq man in red shirt is climbing rock face endseq,startseq man grasps onto the rock face endseq
950411653_20d0335946,startseq two teenage boys are playing in pool endseq,startseq boy jumps into the pool endseq
95151149_5ca6747df6,startseq person in green shirt is standing on the top of mountain endseq,startseq mountain landscape endseq
952171414_2db16f846f,startseq two women in orange outfits are posing for the camera endseq,startseq group of four people conversing next to bus endseq
953941506_5082c9160c,startseq dog runs through the ocean endseq,startseq beagle dog is walking on the shoreline at the beach endseq
954987350_a0c608b467,startseq woman in black shirt and sunglasses is standing in the air endseq,startseq female in pink tank top drinking beer endseq
956164675_9ee084364e,startseq the man is doing trick on the air endseq,startseq runner in yellow shirt is cresting hill endseq
957230475_48f4285ffe,startseq woman with curly hair and orange shirt is blowing bubbles with his mouth endseq,startseq boy licks an older male 's face that 's covered in blue and yellow creamy substance endseq
95728660_d47de66544,startseq person biking on hill endseq,startseq guy is riding bike up the side of hill endseq
95728664_06c43b90f1,startseq man in blue shirt is sitting on the side of the edge of the edge of the side of the mountains endseq,startseq couple of men sit by large stone slab with mountains in the background endseq
95734035_84732a92c1,startseq two people are sitting on the snow endseq,startseq there are two men riding bicycles outside in the snow covered countryside endseq
95734036_bef6d1a871,startseq hiker climbing mountain endseq,startseq biker bikes in the mountains endseq
95734038_2ab5783da7,startseq man in blue shirt is standing on rocky mountain endseq,startseq man on bike nest to river endseq
957682378_46c3b07bcd,startseq dog jumping over the grass endseq,startseq brown dog and black dog run into each other in the grass endseq
95783195_e1ba3f57ca,startseq man is climbing on the edge of mountain endseq,startseq hiker navigates rope and wood bridge over large dry ravine endseq
958326692_6210150354,startseq the person is sitting on the side of mountain endseq,startseq large tent with green cover at campground endseq
961189263_0990f3bcb5,startseq two girls in bathing suits are standing in the water endseq,startseq child is playing in the muddy water running along grassy area endseq
961611340_251081fcb8,startseq girl in white shirt is jumping off fountain endseq,startseq girl in tutu and boy in costume in dancefloor endseq
963730324_0638534227,startseq two asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian,startseq kid is pushing shopping cart behind an adult inside consumer market endseq
96399948_b86c61bfe6,startseq the child is in the air on the air endseq,"startseq ""a giant inflatable ball taller than man is chased by two men in orange shirts ."" endseq"
964197865_0133acaeb4,startseq the little boy is wearing red shirt and blue shirt on the grass endseq,startseq baby is trying to eat large red plastic toy outdoors endseq
96420612_feb18fc6c6,startseq skateboarder does trick on the water endseq,startseq man in red swim trunks is jumping onto bodyboard endseq
965444691_fe7e85bf0e,startseq two girls are sitting on the floor of home endseq,startseq closeup of man holding baby wearing blue shirt endseq
967719295_3257695095,startseq the furry dog is jumping over the water endseq,startseq dog jumps into the pond endseq
968081289_cdba83ce2e,startseq two girls are sitting on dock and looking at the water endseq,startseq boy jumping off of dock while his friend watches endseq
96973080_783e375945,startseq dog runs through the snow endseq,startseq brown dog is running over snow near leafless trees endseq
96978713_775d66a18d,startseq man is climbing up steep rocky mountain endseq,startseq hikers cross bridge over fast moving stream and rocky scenery endseq
96985174_31d4c6f06d,startseq hiker climbing mountain endseq,startseq hiker is walking along path at the foot of some snowcapped mountains endseq
970641406_9a20ee636a,startseq the skateboarder is jumping off the water endseq,startseq group of people gather on balcony endseq
97105139_fae46fe8ef,startseq the man is sitting on the beach endseq,startseq two men in ethnic dress standing in barren landscape endseq
972381743_5677b420ab,startseq the woman is wearing black outfit and batman endseq,"startseq ""a girl all in black and white and carrying an umbrella walks down the street as others watch ."" endseq"
973827791_467d83986e,startseq two children are jumping on the water endseq,startseq little kid splashes around in the kiddie pool while lady watches endseq
97406261_5eea044056,startseq dog is jumping over the ground endseq,startseq calico cat raising its paws towards dog with an open mouth endseq
974924582_10bed89b8d,startseq two children are jumping on the edge of water endseq,startseq child is running away from plastic pool and an adult on rural setting endseq
975131015_9acd25db9c,startseq two girls are sitting on the ground endseq,startseq blond boy petting tiger endseq
97577988_65e2eae14a,startseq snowboarder is climbing up snowy mountain endseq,startseq man mountain climbing up an icy mountain endseq
976392326_082dafc3c5,startseq the man is climbing up the side of the side of the side of the side of the sky endseq,startseq woman and little girl sit on desert rock endseq
97731718_eb7ba71fd3,startseq two dogs are riding horses in the air endseq,startseq cart containig two men being pulled by horses in the rain endseq
977856234_0d9caee7b2,startseq the black dog is running through the grass endseq,startseq brown dog in pink shirt runs through field endseq
978580450_e862715aba,startseq swimmer wearing goggles and goggles is swimming in the water endseq,startseq blonde child swims endseq
979201222_75b6456d34,startseq woman in pink dress is walking down the street endseq,startseq two girls are walking arm in arm past an amusement arcade endseq
979383193_0a542a059d,startseq three girls in formal dresses posing for picture endseq,startseq group of six children sit at wooden table endseq
98377566_e4674d1ebd,startseq dog is running on the grass endseq,startseq two brown and white dogs lift their ears and look through fence endseq
985067019_705fe4a4cc,startseq two children are sliding down an inflatable slide endseq,startseq boy goes down an inflatable slide endseq
987907964_5a06a63609,startseq three dogs are running in the grass endseq,startseq one brown and white dog chasing black and white dog through the grass endseq
989754491_7e53fb4586,startseq closeup pool while the pool drips swimming pool endseq,startseq girl in pool wearing goggles and surrounded by other children endseq
989851184_9ef368e520,startseq the woman in the white and white dog is playing with the woman in the background endseq,startseq black dog has dumbbell in his mouth endseq
990890291_afc72be141,startseq woman in red dress and white hat is riding bicycle on the street endseq,startseq man does wheelie on his bicycle on the sidewalk endseq
99171998_7cc800ceef,startseq the people are on the top of snowy hill endseq,startseq group is sitting around snowy crevasse endseq
99679241_adc853a5c0,startseq the man is flying off the water endseq,startseq grey bird stands majestically on beach while waves roll in endseq
997338199_7343367d7f,startseq a bride is standing on the street endseq,startseq person stands near golden walls endseq
997722733_0cb5439472,startseq man climbing rock edge of water endseq,startseq man in pink shirt climbs rock face endseq
