image_id,predicted,actual
947664583_7c63172366,startseq two children are jumping off the hotel pool endseq,startseq child jumps into pool as man looks on endseq
947969010_f1ea572e89,startseq black dog emerges from the water with red ball in its mouth endseq,"startseq ""a black dog with brown muzzle next to body of water shaking off water with stick in its mouth ."" endseq"
948196883_e190a483b1,startseq two people sit before benches endseq,startseq man is asleep on the ground near two bank machines endseq
950273886_88c324e663,startseq man climbs up rock endseq,startseq man grasps onto the rock face endseq
950411653_20d0335946,startseq woman plays with water droplets endseq,startseq boy jumps into the pool endseq
95151149_5ca6747df6,startseq person is climbing up rocky mountain endseq,startseq mountain landscape endseq
952171414_2db16f846f,startseq woman in blue shirt is standing in the street with beverage in the background endseq,startseq group of four people conversing next to bus endseq
953941506_5082c9160c,startseq dog is heading for the ball endseq,startseq beagle dog is walking on the shoreline at the beach endseq
954987350_a0c608b467,startseq woman in red shirt and sunglasses is wearing black outfit endseq,startseq female in pink tank top drinking beer endseq
956164675_9ee084364e,startseq woman in red hat and red shorts is running with water endseq,startseq runner in yellow shirt is cresting hill endseq
957230475_48f4285ffe,startseq young boy with blue eyes and blue winks at the camera endseq,startseq boy licks an older male 's face that 's covered in blue and yellow creamy substance endseq
95728660_d47de66544,startseq hiker is biking on rocky trail endseq,startseq guy is riding bike up the side of hill endseq
95728664_06c43b90f1,startseq two people are sitting on the side of mountain endseq,startseq couple of men sit by large stone slab with mountains in the background endseq
95734035_84732a92c1,startseq two people are riding on the backs of the water endseq,startseq there are two men riding bicycles outside in the snow covered countryside endseq
95734036_bef6d1a871,startseq two people are walking through the mountains endseq,startseq biker bikes in the mountains endseq
95734038_2ab5783da7,startseq hiker is standing on mountaintop endseq,startseq man on bike nest to river endseq
957682378_46c3b07bcd,startseq black dog and black dog are playing fetch in the grass endseq,startseq brown dog and black dog run into each other in the grass endseq
95783195_e1ba3f57ca,startseq man is standing on the edge of rock wall endseq,startseq hiker navigates rope and wood bridge over large dry ravine endseq
958326692_6210150354,startseq people with red cars on the side of steep tree that is heavily not overhead endseq,startseq large tent with green cover at campground endseq
961189263_0990f3bcb5,startseq woman in swimsuit is sitting on smooth rocks in the water endseq,startseq child is playing in the muddy water running along grassy area endseq
961611340_251081fcb8,startseq girl in white shirt is throwing stick endseq,startseq girl in tutu and boy in costume in dancefloor endseq
963730324_0638534227,startseq woman in blue shirt is walking down the sidewalk endseq,startseq kid is pushing shopping cart behind an adult inside consumer market endseq
96399948_b86c61bfe6,startseq little girl in red and white jacket is playing in field endseq,"startseq ""a giant inflatable ball taller than man is chased by two men in orange shirts ."" endseq"
964197865_0133acaeb4,startseq little girl in pink shirt is swinging on swing endseq,startseq baby is trying to eat large red plastic toy outdoors endseq
96420612_feb18fc6c6,startseq young man in blue shirt is attempting blue flip on sand endseq,startseq man in red swim trunks is jumping onto bodyboard endseq
965444691_fe7e85bf0e,startseq two children are sitting on the bed of their hands endseq,startseq closeup of man holding baby wearing blue shirt endseq
967719295_3257695095,startseq the brown dog is walking out of the water endseq,startseq dog jumps into the pond endseq
968081289_cdba83ce2e,startseq woman and woman are looking at wooden pole endseq,startseq boy jumping off of dock while his friend watches endseq
96973080_783e375945,startseq dog runs through the woods endseq,startseq brown dog is running over snow near leafless trees endseq
96978713_775d66a18d,startseq man is climbing rock endseq,startseq hikers cross bridge over fast moving stream and rocky scenery endseq
96985174_31d4c6f06d,startseq person is climbing up very mountain endseq,startseq hiker is walking along path at the foot of some snowcapped mountains endseq
970641406_9a20ee636a,startseq man is bouncing on skateboard on the steps of building endseq,startseq group of people gather on balcony endseq
97105139_fae46fe8ef,startseq three women are sitting on the pavement with their heads turned behind them endseq,startseq two men in ethnic dress standing in barren landscape endseq
972381743_5677b420ab,startseq woman in black and orange vest is walking past woman in black and orange vest endseq,"startseq ""a girl all in black and white and carrying an umbrella walks down the street as others watch ."" endseq"
973827791_467d83986e,startseq shirtless man is skateboarding on rocks next to the water endseq,startseq little kid splashes around in the kiddie pool while lady watches endseq
97406261_5eea044056,startseq dog jumps over blue and blue plants endseq,startseq calico cat raising its paws towards dog with an open mouth endseq
974924582_10bed89b8d,startseq young boy is jumping off of large graffitied wall endseq,startseq child is running away from plastic pool and an adult on rural setting endseq
975131015_9acd25db9c,startseq woman with blonde hair is grinning endseq,startseq blond boy petting tiger endseq
97577988_65e2eae14a,startseq snowboarder is airborne over snow covered slope endseq,startseq man mountain climbing up an icy mountain endseq
976392326_082dafc3c5,startseq person is standing on rock with help endseq,startseq woman and little girl sit on desert rock endseq
97731718_eb7ba71fd3,startseq two dogs race on pavement endseq,startseq cart containig two men being pulled by horses in the rain endseq
977856234_0d9caee7b2,startseq black dog with purple collar is running in the grass endseq,startseq brown dog in pink shirt runs through field endseq
978580450_e862715aba,startseq young boy is wearing an orange hat and goggles endseq,startseq blonde child swims endseq
979201222_75b6456d34,startseq man in green shirt is walking past people in front of store endseq,startseq two girls are walking arm in arm past an amusement arcade endseq
979383193_0a542a059d,startseq family is sitting in row of an asian baby endseq,startseq group of six children sit at wooden table endseq
98377566_e4674d1ebd,startseq dog standing in the peanut butter out of jar endseq,startseq two brown and white dogs lift their ears and look through fence endseq
985067019_705fe4a4cc,startseq little boy slides down slide endseq,startseq boy goes down an inflatable slide endseq
987907964_5a06a63609,startseq dog jumps over the green grass endseq,startseq one brown and white dog chasing black and white dog through the grass endseq
989754491_7e53fb4586,startseq two children are in pool with two children in the swimming pool endseq,startseq girl in pool wearing goggles and surrounded by other children endseq
989851184_9ef368e520,startseq woman with long red hair has toy in its mouth endseq,startseq black dog has dumbbell in his mouth endseq
990890291_afc72be141,startseq man is riding bike on the street endseq,startseq man does wheelie on his bicycle on the sidewalk endseq
99171998_7cc800ceef,startseq two skiers are riding through the snow endseq,startseq group is sitting around snowy crevasse endseq
99679241_adc853a5c0,startseq man is flying off the water 's water endseq,startseq grey bird stands majestically on beach while waves roll in endseq
997338199_7343367d7f,startseq three women in black dress are sitting on wooden wall endseq,startseq person stands near golden walls endseq
997722733_0cb5439472,startseq man climbs up rock endseq,startseq man in pink shirt climbs rock face endseq
